airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
0,0,3,1,1,1,0,0.482482696,5,-0.024130679
0,0,3,2,1,1,0,0.50617822,5,0.072531377
5,0,0,1,3,1,0,0.134019101,6,-0.518093513
5,0,3,1,3,1,0,1.632412558,6,-0.518093513
5,0,1,1,4,1,0,-0.249290853,6,-0.377243089
5,0,0,1,4,1,0,-0.005366337,6,-0.377243089
5,0,4,1,1,1,0,0.064326382,6,-0.377243089
5,0,1,1,3,1,0,-0.79568177,6,-0.369396146
0,0,0,1,3,1,0,0.075477217,6,-0.286499117
0,0,0,1,4,1,0,0.715256377,6,-0.286499117
5,0,1,2,4,1,0,-0.214444494,6,-0.072878165
5,0,3,1,1,1,0,0.214862655,7,-0.510246571
5,0,1,2,4,1,0,-0.49321537,7,-0.120398197
5,0,3,1,1,1,0,0.214862655,8,-0.490694971
5,0,3,1,1,1,0,0.297100063,8,-0.490694971
5,0,4,1,1,1,0,0.064326382,8,-0.377243089
0,0,2,1,4,1,0,-0.284137213,8,-0.286499117
5,0,0,1,3,1,0,-0.364980767,8,-0.217060253
0,0,1,2,1,1,0,1.22540708,8,-0.064943548
3,0,1,0,1,1,0,-1.562301678,9,-0.769853236
3,0,1,0,2,1,0,-1.549756989,9,-0.730706199
5,0,3,1,3,1,0,1.760647161,9,-0.445673687
5,0,3,2,1,1,0,0.088021906,9,-0.379084271
5,0,0,1,1,1,0,1.900032599,9,-0.377243089
5,0,0,1,1,1,0,2.039418037,9,-0.377243089
5,0,0,2,3,1,0,-0.040212696,9,-0.346381371
5,0,1,1,4,1,0,0.180016295,9,-0.311793451
0,0,3,2,0,1,0,3.525266805,9,-0.295705028
5,0,0,2,3,1,0,-0.539212564,9,-0.193782451
0,0,1,1,4,1,0,0.122868266,9,-0.189837061
0,0,1,1,3,1,0,-0.516910894,9,0.136972748
0,0,2,2,1,1,0,1.028873612,9,0.206017073
3,0,1,0,1,1,0,-1.562301678,10,-0.769853236
0,0,3,1,0,1,0,0.20371182,10,-0.562676421
5,0,3,1,4,1,0,-1.061907956,10,-0.490694971
5,0,4,1,3,1,0,1.388488042,10,-0.490694971
5,0,4,1,4,1,0,1.85264155,10,-0.377243089
5,0,0,1,1,1,0,1.900032599,10,-0.377243089
5,0,0,1,1,1,0,2.039418037,10,-0.377243089
0,0,3,2,0,1,0,3.420727726,10,-0.341734578
0,0,4,1,1,1,0,-0.051363532,10,0.040310691
5,0,1,1,1,1,0,1.539024315,11,-0.518093513
2,0,3,1,0,1,0,-0.086209891,11,-0.458298935
2,0,1,1,4,1,0,0.262253704,11,-0.458298935
5,0,1,1,4,1,0,-0.49321537,11,-0.377243089
5,0,1,1,4,1,0,-0.144751775,11,-0.377243089
5,0,1,1,4,1,0,0.099172741,11,-0.377243089
5,0,3,1,1,1,0,0.273404539,11,-0.377243089
5,0,3,1,1,1,0,0.389094452,11,-0.377243089
0,0,1,2,1,1,0,1.504177955,11,-0.343444247
0,0,1,1,3,1,0,-0.516910894,11,0.040310691
5,0,0,1,3,1,0,0.134019101,12,-0.518093513
5,0,3,1,1,1,0,0.214862655,12,-0.518093513
5,0,1,1,1,1,0,1.957180628,12,-0.518093513
2,0,4,1,0,1,0,-0.364980767,12,-0.458298935
5,0,1,1,4,1,0,0.099172741,12,-0.377243089
5,0,0,1,4,1,0,0.482482696,12,-0.377243089
0,0,0,2,1,1,0,2.224800669,12,-0.337131623
0,0,0,1,3,1,0,0.134019101,12,-0.286499117
5,0,3,1,1,1,0,0.715256377,13,-0.518093513
5,0,4,1,3,1,0,1.388488042,13,-0.518093513
5,0,1,1,1,1,0,1.539024315,13,-0.510246571
2,0,3,1,5,1,0,-0.678598002,13,-0.493675933
5,0,0,2,3,1,0,-0.539212564,13,-0.253883893
1,0,0,0,1,1,0,-1.573452513,14,-0.769809398
0,0,3,2,0,1,0,3.444423251,14,-0.544264601
2,0,3,1,5,1,0,-0.830528129,14,-0.356814736
1,0,3,0,3,1,0,-1.549756989,15,-0.735352992
5,0,4,1,1,1,0,-0.15590261,15,-0.566534135
5,0,1,1,1,1,0,1.678409753,15,-0.566534135
5,0,3,1,4,1,0,-1.061907956,15,-0.518093513
5,0,4,1,1,1,0,0.064326382,15,-0.275495863
1,0,0,0,1,1,0,-1.573452513,16,-0.843325166
5,0,3,1,1,1,0,0.297100063,16,-0.718387815
5,0,3,1,4,1,0,2.074264396,16,-0.718387815
5,0,3,1,1,1,0,0.50617822,16,-0.713127295
5,0,3,1,1,1,0,0.633018969,16,-0.713127295
5,0,1,1,1,1,0,1.539024315,16,-0.700195183
5,0,3,1,1,1,0,0.273404539,16,-0.625495798
0,0,2,2,4,1,0,2.736345226,16,-0.420686217
5,0,4,1,3,1,0,1.388488042,17,-0.718387815
5,0,0,1,1,1,0,1.934878958,17,-0.718387815
5,0,3,1,1,1,0,0.50617822,17,-0.713127295
2,0,4,1,0,1,0,-0.364980767,17,-0.71773025
5,0,1,1,3,1,0,-0.260441688,17,-0.671963725
5,0,4,1,4,1,0,1.85264155,17,-0.642110274
5,0,3,1,3,1,0,1.283948963,17,-0.637814182
0,0,4,1,2,1,0,0.471331861,17,-0.645310423
0,0,4,1,4,1,0,1.992026988,17,-0.645310423
0,0,0,1,0,1,0,1.713256112,18,-0.760121274
5,0,1,1,3,1,0,-0.260441688,18,-0.718387815
5,0,1,1,1,1,0,1.539024315,18,-0.718387815
5,0,3,1,3,1,0,1.760647161,18,-0.718387815
5,0,4,1,4,1,0,1.83033988,18,-0.718387815
5,0,3,1,1,1,0,0.50617822,18,-0.713127295
5,0,0,2,3,1,0,-0.539212564,18,-0.681871038
5,0,3,1,1,1,0,0.389094452,18,-0.639304663
0,0,2,1,4,1,0,-0.284137213,18,-0.645310423
0,0,1,1,4,1,0,0.122868266,18,-0.645310423
5,0,1,1,4,1,0,-0.214444494,18,-0.380925453
3,0,3,0,3,1,0,-1.573452513,19,-0.838853724
3,0,1,0,1,1,0,-1.562301678,19,-0.838853724
0,0,0,1,0,1,0,1.841490715,19,-0.78405664
0,0,3,1,0,1,0,0.122868266,19,-0.783618263
5,0,4,1,1,1,0,0.262253704,19,-0.713127295
2,0,4,1,0,1,0,-0.364980767,19,-0.71773025
0,0,0,2,1,1,0,2.224800669,19,-0.680380557
5,0,3,1,1,1,0,0.52847989,19,-0.653113528
5,0,4,1,3,1,0,0.959180893,19,-0.637814182
2,0,2,1,5,1,0,-0.075059056,20,-0.776954938
5,0,0,1,3,1,0,0.134019101,20,-0.718387815
5,0,0,1,4,1,0,0.575870939,20,-0.718387815
2,0,1,1,4,1,0,0.262253704,20,-0.71773025
5,0,0,1,4,1,0,0.482482696,20,-0.642110274
0,0,2,1,4,1,0,-0.272986378,20,-0.593143599
5,0,1,1,3,1,0,-0.295288048,20,-0.524713001
0,0,0,1,0,1,0,1.690954442,21,-0.78405664
5,0,3,1,4,1,0,2.074264396,21,-0.718387815
5,0,0,1,1,1,0,-0.992215237,21,-0.713127295
5,0,1,1,1,1,0,2.096566066,21,-0.713127295
5,0,0,2,3,1,0,-0.539212564,21,-0.681871038
5,0,0,1,4,1,0,-0.005366337,21,-0.637814182
0,0,1,1,4,1,0,0.122868266,21,-0.640707468
0,0,0,1,3,1,0,0.075477217,21,-0.626898603
1,0,2,0,2,1,0,-1.573452513,22,-0.843325166
3,0,1,0,1,1,0,-1.562301678,22,-0.838853724
5,0,3,1,1,1,0,0.088021906,22,-0.718387815
5,0,1,1,4,1,0,0.180016295,22,-0.718387815
5,0,3,1,1,1,0,0.214862655,22,-0.718387815
5,0,0,1,4,1,0,0.575870939,22,-0.718387815
5,0,0,1,1,1,0,1.934878958,22,-0.718387815
0,0,3,1,1,1,0,0.389094452,22,-0.603883828
5,0,4,1,1,1,0,0.262253704,22,-0.548385341
5,0,1,1,3,1,0,-0.295288048,22,-0.348397904
1,0,3,0,3,1,0,-1.549756989,23,-0.843325166
3,0,3,0,3,1,0,-1.573452513,23,-0.838853724
5,0,0,1,3,1,0,0.134019101,23,-0.718387815
5,0,0,1,1,1,0,1.934878958,23,-0.718387815
0,0,4,1,4,1,0,1.992026988,23,-0.640707468
5,0,3,1,1,1,0,0.273404539,23,-0.625495798
5,0,1,1,4,1,0,-0.09875458,23,-0.482672678
3,0,1,0,2,1,0,-1.549756989,24,-0.751441416
5,0,4,1,1,1,0,-0.15590261,24,-0.718387815
5,0,3,1,1,1,0,0.214862655,24,-0.718387815
5,0,3,1,4,1,0,2.074264396,24,-0.718387815
5,0,4,1,1,1,0,0.262253704,24,-0.713127295
0,0,3,1,1,1,0,0.52847989,24,-0.641365033
0,0,2,1,4,1,0,-0.284137213,24,-0.640707468
0,0,4,1,1,1,0,-0.051363532,24,-0.640707468
5,0,1,1,4,1,0,-0.214444494,24,-0.605856523
5,0,0,2,3,1,0,-0.040212696,24,-0.58354315
0,0,2,1,3,1,0,2.248496194,24,-0.597878068
3,0,1,0,1,1,0,-1.562301678,25,-0.838853724
3,0,1,0,1,1,0,-1.562301678,25,-0.838853724
0,0,0,1,0,1,0,1.713256112,25,-0.760121274
5,0,3,1,1,1,0,0.088021906,25,-0.718387815
5,0,3,1,1,1,0,0.297100063,25,-0.718387815
5,0,0,1,3,1,0,-0.412371816,25,-0.637814182
5,0,0,1,4,1,0,-0.005366337,25,-0.637814182
0,0,3,1,2,1,0,0.911789844,25,-0.645310423
0,0,4,1,2,1,0,0.471331861,25,-0.626898603
3,0,2,0,2,1,0,-1.562301678,26,-0.838853724
2,0,0,1,3,1,0,-0.364980767,26,-0.787695166
5,0,3,1,1,1,0,0.214862655,26,-0.718387815
5,0,1,1,4,1,0,0.319401733,26,-0.718387815
5,0,1,1,1,1,0,1.539024315,26,-0.718387815
5,0,3,1,1,1,0,0.50617822,26,-0.713127295
2,0,4,1,0,1,0,-0.364980767,26,-0.71773025
5,0,3,1,1,1,0,0.273404539,26,-0.653113528
5,0,1,1,3,1,0,-0.295288048,26,-0.524713001
5,0,1,1,4,1,0,-0.09875458,26,-0.496481543
5,0,1,2,4,1,0,-0.49321537,26,-0.297414697
1,0,2,0,2,1,0,-1.573452513,27,-0.843325166
5,0,4,1,1,1,0,-0.15590261,27,-0.718387815
5,0,1,1,1,1,0,1.539024315,27,-0.718387815
5,0,1,1,1,1,0,1.678409753,27,-0.718387815
5,0,3,1,4,1,0,2.074264396,27,-0.718387815
5,0,3,1,1,1,0,0.50617822,27,-0.713127295
0,0,1,1,4,1,0,0.122868266,27,-0.659119289
0,0,3,1,1,1,0,0.389094452,27,-0.659119289
5,0,1,1,4,1,0,0.099172741,27,-0.642110274
5,0,3,1,1,1,0,0.52847989,27,-0.639304663
0,0,2,1,4,1,0,-0.272986378,27,-0.593143599
1,0,3,0,3,1,0,-1.549756989,28,-0.843325166
2,0,3,1,5,1,0,-0.597754448,28,-0.776954938
5,0,1,1,3,1,0,-0.260441688,28,-0.718387815
5,0,1,1,1,1,0,1.678409753,28,-0.718387815
5,0,3,1,1,1,0,0.50617822,28,-0.713127295
5,0,3,1,1,1,0,0.715256377,28,-0.713127295
5,0,3,1,1,1,0,0.389094452,28,-0.653113528
0,0,3,1,1,1,0,0.389094452,28,-0.659119289
5,0,0,1,4,1,0,0.482482696,28,-0.642110274
5,0,1,1,3,1,0,-0.79568177,28,-0.637814182
0,0,4,1,2,1,0,0.471331861,28,-0.640707468
3,0,1,0,1,1,0,-1.562301678,29,-0.838853724
2,0,3,1,5,1,0,-0.597754448,29,-0.776954938
5,0,3,1,1,1,0,0.214862655,29,-0.718387815
5,0,1,1,1,1,0,1.957180628,29,-0.699318429
5,0,0,1,3,1,0,-0.364980767,29,-0.654910873
5,0,0,1,4,1,0,0.343097258,29,-0.642110274
5,0,4,1,1,1,0,0.064326382,29,-0.639304663
0,0,0,1,4,1,0,0.715256377,29,-0.640707468
2,0,3,1,5,1,0,-0.597754448,30,-0.776954938
5,0,1,1,4,1,0,0.180016295,30,-0.718387815
5,0,0,1,4,1,0,0.575870939,30,-0.718387815
0,0,3,1,0,1,0,0.029480022,30,-0.68051207
5,0,3,1,1,1,0,0.52847989,30,-0.653113528
0,0,1,1,3,1,0,-0.516910894,30,-0.626898603
5,0,3,2,1,1,0,0.50617822,30,-0.597352016
5,0,1,2,4,1,0,-0.214444494,30,-0.49485955
5,0,2,2,3,1,0,2.631806148,30,-0.456983805
3,0,1,0,1,1,0,-1.562301678,31,-0.852881778
0,0,3,1,1,1,0,0.482482696,31,-0.760121274
5,0,3,1,1,1,0,0.214862655,31,-0.718387815
5,0,1,1,1,1,0,1.539024315,31,-0.718387815
5,0,3,1,3,1,0,1.632412558,31,-0.718387815
2,0,3,1,0,1,0,-0.086209891,31,-0.71773025
0,0,3,1,0,1,0,3.420727726,31,-0.697521085
5,0,0,2,3,1,0,-0.539212564,31,-0.668062173
5,0,3,1,1,1,0,0.389094452,31,-0.653113528
0,0,2,1,3,1,0,2.248496194,31,-0.666922393
5,0,0,1,3,1,0,-0.551757254,31,-0.637814182
0,0,0,1,4,1,0,0.715256377,31,-0.640707468
0,0,1,1,3,1,0,-0.516910894,31,-0.626898603
3,0,4,0,4,1,0,-1.597148038,32,-0.852881778
3,0,1,0,1,1,0,-1.562301678,32,-0.852881778
5,0,3,1,3,1,0,1.632412558,32,-0.718387815
5,0,3,1,1,1,0,0.715256377,32,-0.713127295
2,0,1,1,4,1,0,0.262253704,32,-0.71773025
5,0,4,1,1,1,0,0.064326382,32,-0.625495798
3,0,1,0,2,1,0,-1.549756989,33,-0.852881778
5,0,3,1,1,1,0,0.633018969,33,-0.713127295
0,0,3,1,0,1,0,0.029480022,33,-0.694320935
5,0,0,1,3,1,0,-0.364980767,33,-0.654910873
0,0,3,2,0,1,0,3.444423251,33,-0.650833969
0,0,0,2,0,1,0,1.643563393,33,-0.650527106
2,0,3,1,5,1,0,-0.830528129,33,-0.584244553
3,0,1,0,1,1,0,-1.562301678,34,-0.852881778
5,0,1,1,1,1,0,1.539024315,34,-0.718387815
0,0,0,1,3,1,0,0.075477217,34,-0.640707468
1,0,0,0,1,1,0,-1.573452513,35,-0.852925615
3,0,1,0,1,1,0,-1.562301678,35,-0.852881778
2,0,0,1,3,1,0,-0.364980767,35,-0.787695166
5,0,4,1,1,1,0,-0.15590261,35,-0.718387815
5,0,0,1,4,1,0,0.575870939,35,-0.718387815
5,0,1,1,1,1,0,1.539024315,35,-0.718387815
2,0,3,1,0,1,0,-0.086209891,35,-0.71773025
2,0,3,1,0,1,0,0.053175547,35,-0.71773025
2,0,3,1,5,1,0,-0.830528129,35,-0.67187605
0,0,2,1,1,1,0,1.016328923,35,-0.640707468
5,0,0,2,3,1,0,-0.040212696,35,-0.597352016
5,0,3,2,1,1,0,0.088021906,35,-0.597352016
3,0,1,0,1,1,0,-1.562301678,36,-0.852881778
5,0,3,1,1,1,0,0.088021906,36,-0.718387815
5,0,1,1,4,1,0,0.319401733,36,-0.718387815
5,0,4,1,3,1,0,1.388488042,36,-0.718387815
2,0,3,1,5,1,0,-0.830528129,36,-0.67187605
5,0,0,1,3,1,0,-0.364980767,36,-0.654910873
5,0,1,1,4,1,0,-0.214444494,36,-0.654910873
0,0,1,1,3,1,0,-0.516910894,36,-0.659119289
0,0,3,1,1,1,0,0.389094452,36,-0.659119289
5,0,0,1,3,1,0,-0.412371816,36,-0.637814182
5,0,0,1,4,1,0,-0.005366337,36,-0.637814182
2,0,3,1,5,1,0,-0.678598002,37,-0.776954938
0,0,3,2,1,1,0,0.50617822,37,-0.669464978
0,0,1,1,3,1,0,-0.516910894,37,-0.659119289
0,0,0,1,3,1,0,0.075477217,37,-0.640707468
5,0,1,1,4,1,0,0.099172741,37,-0.624005317
5,0,1,2,4,1,0,-0.49321537,37,-0.598097256
5,0,3,2,3,1,0,1.632412558,37,-0.597352016
3,0,1,0,1,1,0,-1.562301678,38,-0.852881778
3,0,1,0,2,1,0,-1.549756989,38,-0.852881778
5,0,3,1,3,1,0,1.632412558,38,-0.718387815
5,0,0,1,1,1,0,1.934878958,38,-0.718387815
5,0,3,1,1,1,0,0.715256377,38,-0.713127295
5,0,1,1,1,1,0,1.957180628,38,-0.713127295
0,0,0,2,0,1,0,1.643563393,38,-0.650527106
0,0,3,1,3,1,0,1.22540708,38,-0.63448252
0,0,4,1,1,1,0,-0.051363532,38,-0.608486783
2,0,3,1,5,1,0,-0.678598002,39,-0.776954938
5,0,4,1,1,1,0,-0.15590261,39,-0.718387815
5,0,3,1,3,1,0,1.841490715,39,-0.718387815
5,0,1,1,4,1,0,-0.214444494,39,-0.641102007
5,0,1,1,4,1,0,-0.49321537,39,-0.624005317
5,0,1,1,4,1,0,-0.09875458,39,-0.496481543
1,0,0,0,1,1,0,-1.573452513,40,-0.852925615
3,0,4,0,4,1,0,-1.597148038,40,-0.852881778
5,0,1,1,3,1,0,-0.12105625,40,-0.718387815
5,0,1,1,1,1,0,1.539024315,40,-0.718387815
2,0,3,1,0,1,0,0.053175547,40,-0.71773025
0,0,3,1,2,1,0,0.981482563,40,-0.659119289
5,0,1,1,4,1,0,-0.49321537,40,-0.637814182
5,0,1,1,4,1,0,-0.249290853,40,-0.637814182
0,0,4,1,2,1,0,0.471331861,40,-0.640707468
0,0,0,1,4,1,0,0.772404406,40,-0.640707468
5,0,0,2,3,1,0,-0.040212696,40,-0.597352016
5,0,0,2,4,1,0,0.401639142,40,-0.597352016
0,0,3,1,0,1,0,-0.016517172,41,-0.760121274
5,0,3,1,4,1,0,-1.061907956,41,-0.718387815
5,0,4,1,3,1,0,1.388488042,41,-0.718387815
5,0,0,1,1,1,0,1.934878958,41,-0.718387815
5,0,3,1,4,1,0,2.074264396,41,-0.718387815
2,0,3,1,5,1,0,-0.830528129,41,-0.658330211
5,0,1,1,4,1,0,0.180016295,42,-0.718387815
5,0,3,1,3,1,0,1.632412558,42,-0.718387815
2,0,3,1,0,1,0,0.053175547,42,-0.71773025
5,0,0,2,3,1,0,-0.539212564,42,-0.668062173
5,0,0,1,3,1,0,-0.364980767,42,-0.641102007
0,0,4,1,2,1,0,0.471331861,42,-0.640707468
5,0,1,1,4,1,0,-0.09875458,42,-0.496481543
5,0,2,2,3,1,0,2.631806148,42,-0.491527887
3,0,1,0,1,1,0,-1.562301678,43,-0.852881778
2,0,0,1,3,1,0,-0.364980767,43,-0.787695166
5,0,3,1,1,1,0,0.297100063,43,-0.718387815
5,0,3,1,3,1,0,1.632412558,43,-0.718387815
5,0,3,1,3,1,0,1.760647161,43,-0.718387815
5,0,3,1,1,1,0,0.50617822,43,-0.713127295
5,0,1,1,4,1,0,-0.214444494,43,-0.654910873
5,0,1,1,1,1,0,1.412183566,43,-0.653113528
4,0,0,0,0,1,0,-1.562301678,44,-0.852794102
5,0,3,1,1,1,0,0.088021906,44,-0.718387815
5,0,3,1,1,1,0,0.297100063,44,-0.718387815
5,0,3,1,3,1,0,1.841490715,44,-0.718387815
2,0,3,1,0,1,0,0.064326382,44,-0.71773025
0,0,2,1,0,1,0,0.517329055,44,-0.694320935
3,0,4,0,4,1,0,-1.573452513,45,-0.852881778
5,0,0,1,1,1,0,1.934878958,45,-0.718387815
5,0,0,1,1,1,0,-0.992215237,45,-0.713127295
5,0,0,1,4,1,0,0.343097258,45,-0.642110274
5,0,1,1,4,1,0,-0.09875458,45,-0.496481543
3,0,0,0,1,1,0,-1.562301678,46,-0.852881778
3,0,3,0,4,1,0,-1.562301678,46,-0.852881778
0,0,0,1,0,1,0,1.690954442,46,-0.78405664
5,0,1,1,3,1,0,-0.260441688,46,-0.718387815
5,0,1,1,3,1,0,-0.12105625,46,-0.718387815
5,0,1,1,4,1,0,0.180016295,46,-0.718387815
5,0,3,1,3,1,0,1.760647161,46,-0.718387815
5,0,0,1,1,1,0,1.934878958,46,-0.718387815
0,0,1,1,3,1,0,-0.330134407,46,-0.673147342
5,0,1,1,4,1,0,-0.09875458,46,-0.524713001
5,0,4,1,1,1,0,-0.15590261,47,-0.718387815
5,0,1,1,4,1,0,0.180016295,47,-0.718387815
5,0,3,1,1,1,0,0.214862655,47,-0.718387815
5,0,0,1,4,1,0,0.575870939,47,-0.718387815
5,0,3,1,1,1,0,0.50617822,47,-0.713127295
2,0,3,1,5,1,0,-0.841678964,47,-0.67187605
5,0,1,1,1,1,0,1.656108083,47,-0.653113528
5,0,4,1,4,1,0,1.85264155,47,-0.642110274
5,0,4,1,4,1,0,1.504177955,47,-0.637814182
5,0,0,1,4,1,0,0.343097258,47,-0.624005317
1,0,2,0,3,1,0,-1.584603348,48,-0.852925615
1,0,3,0,3,1,0,-1.549756989,48,-0.852925615
5,0,4,1,1,1,0,-0.15590261,48,-0.718387815
5,0,3,1,1,1,0,0.088021906,48,-0.718387815
5,0,1,1,4,1,0,0.180016295,48,-0.718387815
5,0,1,1,4,1,0,0.319401733,48,-0.718387815
5,0,4,1,3,1,0,1.388488042,48,-0.718387815
5,0,1,1,4,1,0,-0.214444494,48,-0.654910873
5,0,3,1,1,1,0,0.54102458,48,-0.653113528
0,0,0,1,4,1,0,0.715256377,48,-0.640707468
5,0,1,2,4,1,0,-0.144751775,48,-0.602437185
3,0,3,0,3,1,0,-1.573452513,49,-0.852881778
5,0,3,1,4,1,0,-1.061907956,49,-0.718387815
5,0,3,1,1,1,0,0.088021906,49,-0.713127295
5,0,3,1,1,1,0,0.715256377,49,-0.713127295
5,0,1,1,1,1,0,1.678409753,49,-0.713127295
5,0,1,1,1,1,0,1.957180628,49,-0.713127295
2,0,0,1,4,1,0,0.366792782,49,-0.71773025
5,0,0,1,4,1,0,0.134019101,49,-0.637814182
0,0,2,1,4,1,0,-0.284137213,49,-0.640707468
5,0,1,1,4,1,0,-0.09875458,49,-0.496481543
3,4,1,0,2,2,0,-1.375525191,1,-0.611117043
3,4,1,1,4,2,0,-0.434673486,1,-0.595905372
3,4,1,1,4,2,0,-0.423522651,1,-0.4292784
3,4,1,1,3,2,0,-0.865374489,1,-0.253445516
1,4,1,1,5,2,0,0.447636336,1,-0.247483594
5,4,3,1,1,2,0,0.715256377,1,-0.215262908
5,4,1,1,2,2,0,2.364186107,1,0.046141101
4,4,0,0,1,2,0,-1.340678832,2,-0.638778611
5,4,1,1,4,2,0,-0.109905415,2,-0.330336785
3,4,2,1,4,2,0,-0.830528129,2,-0.296274917
0,4,3,1,4,2,0,2.074264396,2,-0.196851088
0,4,3,1,4,2,0,2.18995431,2,-0.196851088
4,4,1,1,3,2,0,-0.656296332,2,-0.183042223
5,4,1,1,4,2,0,3.037417772,2,-0.134294737
0,4,0,1,2,2,0,-0.45836901,2,-0.135127653
5,4,1,1,2,2,0,1.946029793,2,-0.050082578
5,4,3,1,2,2,0,1.155714361,2,0.608666046
4,4,0,0,1,2,0,-1.340678832,4,-0.638778611
3,4,1,1,3,2,0,-0.748290721,4,-0.638734773
3,4,1,0,1,2,0,-1.364374356,4,-0.624925908
3,4,2,1,4,2,0,-0.922522518,4,-0.617341992
3,4,3,0,4,2,0,-1.364374356,4,-0.611117043
3,4,0,1,2,2,0,-0.806832605,4,-0.574512591
5,4,4,1,2,2,0,0.52847989,4,-0.330336785
5,4,4,1,2,2,0,0.726407212,4,-0.330336785
0,4,3,1,2,2,0,0.911789844,4,-0.302719054
0,4,3,1,3,2,0,1.562719839,4,-0.302719054
0,4,3,1,1,2,0,0.308250898,4,-0.293513144
5,4,1,1,4,2,0,-0.284137213,4,-0.215262908
5,4,3,1,3,2,0,1.481876285,4,-0.210002388
5,4,4,1,2,2,0,0.52847989,4,-0.134294737
0,4,3,1,1,2,0,0.656714493,4,0.235826687
4,4,0,0,1,2,0,-1.340678832,5,-0.638778611
3,4,1,1,3,2,0,-0.434673486,5,-0.638734773
3,4,2,1,4,2,0,-0.830528129,5,-0.617341992
3,4,2,1,4,2,0,-0.621449973,5,-0.617341992
3,4,1,0,2,2,0,-1.375525191,5,-0.611117043
3,4,0,1,2,2,0,-0.771986245,5,-0.595905372
3,4,1,1,3,2,0,-0.691142691,5,-0.595905372
3,4,2,2,4,2,0,-0.551757254,5,-0.595905372
3,4,2,1,5,2,0,-0.284137213,5,-0.381889881
5,4,4,1,2,2,0,0.726407212,5,-0.330336785
5,4,4,1,2,2,0,0.784949096,5,-0.330336785
2,4,3,1,1,2,0,0.471331861,5,-0.33493974
0,4,2,1,4,2,0,-0.562908089,5,-0.311924964
5,4,4,1,2,2,0,0.946636204,5,-0.225433247
5,4,1,1,4,2,0,-0.15590261,5,-0.081470348
1,4,1,1,3,2,0,-0.284137213,6,-0.644696696
1,4,3,2,5,2,0,-0.203293659,6,-0.644696696
2,4,0,0,1,2,0,-1.364374356,6,-0.638778611
2,4,2,0,3,2,0,-1.353223521,6,-0.638778611
3,4,2,1,3,2,0,-0.81798344,6,-0.553119809
1,4,1,1,2,2,0,-0.900220848,6,-0.530674924
0,4,0,1,4,2,0,0.54102458,6,-0.479910905
5,4,4,1,1,2,0,0.110323576,6,-0.330336785
5,4,4,1,2,2,0,0.784949096,6,-0.330336785
5,4,4,1,1,2,0,0.297100063,6,-0.298116099
0,4,1,1,4,2,0,-0.09875458,6,-0.311924964
0,4,1,1,4,2,0,0.249709014,6,-0.311924964
5,4,1,1,3,2,0,-0.643751643,6,-0.293513144
3,4,2,1,4,2,0,-0.748290721,6,-0.29829145
0,4,3,1,1,2,0,0.726407212,6,-0.270498369
5,4,3,1,1,2,0,0.377943617,6,-0.215262908
5,4,4,1,3,2,0,1.063719972,6,-0.178702294
1,4,3,1,1,2,0,0.610717298,6,0.232363511
0,4,1,0,2,2,0,-1.364374356,7,-0.638734773
4,4,1,1,3,2,0,-0.656296332,7,-0.638778611
2,4,3,1,1,2,0,0.331946423,7,-0.638778611
3,4,1,1,2,2,0,-0.78313708,7,-0.638734773
3,4,2,1,4,2,0,-0.597754448,7,-0.638734773
4,4,2,1,1,2,0,1.098566331,7,-0.634131818
3,4,0,0,0,2,0,-1.364374356,7,-0.624925908
5,4,0,0,1,2,0,-1.375525191,7,-0.569690448
5,4,4,1,1,2,0,0.110323576,7,-0.330336785
5,4,3,1,1,2,0,0.308250898,7,-0.247483594
5,4,4,1,4,2,0,1.946029793,7,-0.230036202
4,4,4,0,4,2,0,-1.364374356,8,-0.638778611
1,4,1,1,2,2,0,-0.900220848,8,-0.644696696
1,4,3,0,4,2,0,-1.340678832,8,-0.638690936
4,4,2,1,2,2,0,1.690954442,8,-0.638778611
3,4,2,1,3,2,0,-0.830528129,8,-0.638734773
3,4,2,1,4,2,0,-0.621449973,8,-0.617341992
3,4,2,1,4,2,0,-1.015910762,8,-0.595905372
3,4,0,1,2,2,0,-0.830528129,8,-0.595905372
3,4,2,1,4,2,0,-0.678598002,8,-0.446112064
5,4,4,1,3,2,0,1.120868001,8,-0.330336785
0,4,2,1,4,2,0,-0.562908089,8,-0.330336785
5,4,1,1,4,2,0,0.040630857,8,-0.293513144
0,4,3,1,4,2,0,-0.806832605,8,-0.293513144
0,4,3,1,1,2,0,0.726407212,8,-0.293513144
5,4,4,1,2,2,0,0.52847989,8,-0.174362365
5,4,1,1,2,2,0,1.946029793,8,-0.150865375
5,4,4,1,2,2,0,0.52847989,8,-0.134294737
3,4,1,1,3,2,0,-0.678598002,9,-0.638734773
3,4,2,1,4,2,0,-0.597754448,9,-0.638734773
3,4,2,1,4,2,0,-0.621449973,9,-0.595905372
5,4,0,0,1,2,0,-1.375525191,9,-0.569690448
1,4,3,0,4,2,0,-1.340678832,9,-0.575389344
5,4,4,1,5,2,0,2.235951504,9,-0.32573383
3,4,2,1,3,2,0,-0.81798344,9,-0.33493974
0,4,1,1,3,2,0,-0.516910894,9,-0.330336785
5,4,1,1,3,2,0,-0.806832605,9,-0.247483594
5,4,1,1,4,2,0,0.040630857,9,-0.247483594
